Rank,Name,basename,Genre,Platform,Publisher,Developer,Year,Global_Sales,NA_Sales,PAL_Sales,JP_Sales
4159,Enslaved: Odyssey to the West,enslaved-odyssey-to-the-west,Action,PS3,Namco Bandai,Ninja Theory,2010,0.56,0.24,0.23,0.01
4161,No More Heroes,no-more-heroes,Action,Wii,Ubisoft,Grasshopper Manufacture,2008,0.56,0.29,0.17,0.04
4163,Sonic Forces,sonic-forces,Platform,PS4,Sega,Sonic Team,2017,0.56,0.15,0.31,0.01
4167,Frontlines: Fuel of War,frontlines-fuel-of-war,Shooter,X360,THQ,Kaos Studios,2008,0.56,0.34,0.15,0.01
4169,Lunar: Silver Star Story Complete,lunar-silver-star-story-complete,Role-Playing,PS,Working Designs,Game Arts,1999,0.55,0.27,0.18,0.06
4173,Lords of the Fallen,lords-of-the-fallen,Role-Playing,PS4,Namco Bandai Games,DECK13 Interactive,2014,0.55,0.2,0.24,0.02
4174,Metal Gear Solid 3: Subsistence,metal-gear-solid-3-subsistence,Action,PS2,Konami,Kojima Productions,2006,0.55,0.34,0.01,0.15
4178,Layton's Mystery Journey: Katrielle and the Millionaire's Conspiracy,laytons-mystery-journey-katrielle-and-the-millionaires-conspiracy,Puzzle,3DS,Level 5,Level 5,2017,0.55,0.12,0.25,0.15
4185,Poochy & Yoshi's Woolly World,poochy-amp-yoshis-woolly-world,Platform,3DS,Nintendo,Good-Feel,2017,0.55,0.2,0.16,0.17
4191,Extermination,extermination,Action,PS2,Sony Computer Entertainment,Deep Space,2001,0.55,0.21,0.16,0.12
4193,Disgaea 3: Absence of Justice,disgaea-3-absence-of-justice,Role-Playing,PS3,NIS America,Nippon Ichi Software,2008,0.55,0.36,0.03,0.11
4194,Puyo Puyo Tetris,puyo-puyo-tetris,Puzzle,NS,Sega,Sonic Team,2017,0.55,0.22,0.18,0.12
4201,Dragon Ball: Xenoverse 2,dragon-ball-xenoverse-2,Action,NS,Namco Bandai Games,Dimps Corporation,2017,0.55,0.17,0.16,0.19
4205,Mega Man Zero,mega-man-zero,Platform,GBA,Capcom,Inti Creates,2002,0.55,0.22,0.08,0.24
4213,Legends of WrestleMania,legends-of-wrestlemania,Fighting,PS3,THQ,Yuke's,2009,0.55,0.3,0.17,0.0
4219,Spec Ops: The Line,spec-ops-the-line,Shooter,PS3,2K Games,Yager Development,2012,0.55,0.19,0.24,0.04
4228,Donkey Kong Jungle Climber,donkey-kong-jungle-climber,Platform,DS,Nintendo,Paon Corporation,2007,0.55,0.25,0.03,0.24
4232,Mortal Kombat 3,mortal-kombat-3,Fighting,PS,Sony Computer Entertainment,Midway Games,1995,0.55,0.29,0.2,0.02
4237,Project CARS 2,project-cars-2,Racing,PS4,Namco Bandai Games,Slightly Mad Studios,2017,0.55,0.1,0.35,0.02
4245,ModNation Racers,modnation-racers,Racing,PSP,Sony Computer Entertainment,SCE San Diego Studio,2010,0.54,0.11,0.27,0.02
4246,Dynasty Warriors: Gundam 3,dynasty-warriors-gundam-3,Action,PS3,Tecmo Koei,Omega Force,2011,0.54,0.11,0.05,0.36
4251,Dragon Ball Z: Shin Budokai,dragon-ball-z-shin-budokai,Fighting,PSP,Atari,Dimps Corporation,2006,0.54,0.26,0.08,0.13
4257,Bulletstorm,bulletstorm,Shooter,PS3,Electronic Arts,People Can Fly,2011,0.54,0.24,0.2,0.01
4261,Enslaved: Odyssey to the West,enslaved-odyssey-to-the-west,Action,X360,Namco Bandai,Ninja Theory,2010,0.54,0.3,0.19,0.0
4262,Front Mission 4,front-mission-4,Strategy,PS2,Square Enix,Square Enix,2004,0.54,0.14,0.11,0.25
4265,NBA Live 10,nba-live-10,Sports,PS3,EA Sports,EA Canada,2009,0.54,0.46,0.03,0.01
4267,Hotel Dusk: Room 215,hotel-dusk-room-215,Adventure,DS,Nintendo,Cing,2007,0.54,0.26,0.04,0.22
4271,FIFA 18,fifa-18,Sports,PS3,EA Sports,EA Vancouver,2017,0.54,0.06,0.4,0.01
4276,Dragon Ball Z: Ultimate Tenkaichi,dragon-ball-z-ultimate-tenkaichi,Fighting,X360,Namco Bandai,Spike,2011,0.54,0.39,0.1,0.01
4279,Valkyria Chronicles II,valkyria-chronicles-ii,Role-Playing,PSP,Sega,Sega WOW Overworks,2010,0.54,0.12,0.16,0.18
4283,Bust A Groove,bust-a-groove,Misc,PS,989 Studios,Metro,1998,0.54,0.09,0.06,0.35
4284,Fire Emblem: Path of Radiance,fire-emblem-path-of-radiance,Role-Playing,GC,Nintendo,Intelligent Systems,2005,0.54,0.29,0.08,0.16
4288,METRO 2033,metro-2033,Shooter,X360,THQ,4a-games,2010,0.54,0.22,0.23,0.03
4289,Mario Tennis Ultra Smash,mario-tennis-ultra-smash,Sports,WiiU,Nintendo,Camelot Software Planning,2015,0.54,0.16,0.2,0.15
4291,Tactics Ogre: Let Us Cling Together,tactics-ogre-let-us-cling-together,Role-Playing,PSP,Square Enix,Square Enix,2011,0.54,0.15,0.07,0.27
4292,Tales of Symphonia Chronicles,tales-of-symphonia-chronicles,Misc,PS3,Namco Bandai Games,Namco,2014,0.54,0.21,0.13,0.13
4293,Two Worlds II,two-worlds-ii,Role-Playing,X360,SouthPeak Interactive,Reality Pump,2011,0.54,0.4,0.07,0.03
4303,Sacred 2: Fallen Angel,sacred-2-fallen-angel,Role-Playing,X360,CDV Software Entertainment,Ascaron Entertainment,2009,0.54,0.29,0.16,0.04
4308,Time Crisis: Razing Storm,time-crisis-razing-storm,Shooter,PS3,Namco Bandai,Nex Entertainment,2010,0.54,0.18,0.21,0.07
4312,Tatsunoko vs. Capcom: Ultimate All-Stars,tatsunoko-vs-capcom-ultimate-all-stars,Fighting,Wii,Capcom,Eighting,2010,0.54,0.3,0.16,0.03
4313,Dragon Ball: Fusions,dragon-ball-fusions,Role-Playing,3DS,Namco Bandai Games,Ganbarion,2016,0.54,0.17,0.09,0.24
4323,Rune Factory: A Fantasy Harvest Moon,rune-factory-a-fantasy-harvest-moon,Role-Playing,DS,Natsume,Neverland Company,2007,0.53,0.35,0.01,0.14
4325,Clock Tower,clock-tower,Adventure,PS,ASCII Entertainment,Human Entertainment,1997,0.53,0.07,0.05,0.38
4336,Unit 13,unit-13,Misc,PSV,Sony Computer Entertainment,Zipper Interactive,2012,0.53,0.25,0.15,0.04
4339,Phoenix Wright: Ace Attorney - Justice for All,phoenix-wright-ace-attorney-justice-for-all,Adventure,DS,Capcom,Capcom,2007,0.53,0.21,0.04,0.26
4348,Michael Jackson: The Experience,michael-jackson-the-experience,Misc,PS3,Ubisoft,Ubisoft Montreal,2011,0.53,0.25,0.19,0.0
4349,Excite Truck,excite-truck,Racing,Wii,Nintendo,Monster Games Inc.,2006,0.53,0.39,0.03,0.08
4358,Magician's Quest: Mysterious Times,magicians-quest-mysterious-times,Role-Playing,DS,Konami,Konami,2009,0.53,0.04,0.01,0.48
4364,Sonic & Sega All-Stars Racing Transformed,sonic-amp-sega-all-stars-racing-transformed,Racing,WiiU,Sega,Sumo Digital,2012,0.53,0.19,0.28,0.02
4367,FIFA Soccer 12,fifa-soccer-12,Sports,PSP,EA Sports,EA Canada,2011,0.53,0.12,0.26,0.02
4370,Terminator Salvation,terminator-salvation,Shooter,PS3,Warner Bros. Interactive,GRIN,2009,0.53,0.13,0.29,0.01
4371,F1 2018,f1-2018,Racing,PS4,Codemasters,Codemasters Birmingham,2018,0.53,0.05,0.39,0.01
4379,Star Fox Command,star-fox-command,Shooter,DS,Nintendo,Nintendo EAD / Q-Games,2006,0.53,0.38,0.01,0.1
4385,Mario Tennis: Power Tour,mario-tennis-power-tour,Sports,GBA,Nintendo,Camelot Software Planning,2005,0.52,0.24,0.09,0.19
4392,Silent Hill: Origins,silent-hill-origins,Action,PSP,Konami,Climax Group,2007,0.52,0.22,0.16,0.04
4393,Dragon Ball: Xenoverse,dragon-ball-xenoverse,Fighting,PS3,Namco Bandai Games,Dimps Corporation,2015,0.52,0.18,0.13,0.15
4394,Mystery Dungeon: Shiren the Wanderer,mystery-dungeon-shiren-the-wanderer,Role-Playing,DS,Sega,ChunSoft,2008,0.52,0.17,0.0,0.33
4395,GT Pro Series,gt-pro-series,Racing,Wii,Ubisoft,MTO,2006,0.52,0.46,0.01,0.02
4396,Tales of Symphonia: Dawn of the New World,tales-of-symphonia-dawn-of-the-new-world,Role-Playing,Wii,Namco Bandai,Namco Tales Studio,2008,0.52,0.21,0.05,0.24
4398,F.E.A.R. 2: Project Origin,fear-2-project-origin,Shooter,X360,Warner Bros. Interactive,Monolith Productions,2009,0.52,0.32,0.15,0.0
4408,Metal Gear Solid 2: Substance,metal-gear-solid-2-substance,Action,PS2,Konami,Konami Computer Entertainment Japan,2003,0.52,0.18,0.14,0.16
4412,NBA Live 08,nba-live-08,Sports,X360,Electronic Arts,EA Canada,2007,0.52,0.47,0.0,0.0
4413,We Cheer,we-cheer,Simulation,Wii,Namco Bandai,"Machatin, Inc.",2008,0.52,0.47,0.0,0.0
4416,Naruto Shippuden: Ultimate Ninja Storm 3,naruto-shippuden-ultimate-ninja-storm-3,Fighting,X360,Namco Bandai Games,CyberConnect2,2013,0.52,0.3,0.17,0.01
4419,NBA Live 09,nba-live-09,Sports,PS3,Electronic Arts,EA Canada,2008,0.52,0.46,0.0,0.02
4422,Mega Man 6,mega-man-6,Platform,NES,Nintendo,Capcom,1994,0.52,0.28,0.07,0.16
4423,The 3rd Birthday,the-3rd-birthday,Role-Playing,PSP,Square Enix,HexaDrive,2011,0.52,0.13,0.07,0.27
4427,Rival Schools: United By Fate,rival-schools-united-by-fate,Fighting,PS,Capcom,Capcom,1998,0.52,0.12,0.08,0.28
4428,Swing Away Golf,swing-away-golf,Sports,PS2,Electronic Arts,Tikipod,2000,0.52,0.17,0.13,0.18
4430,Tomb Raider: Legend,tomb-raider-legend,Action,PS2,Eidos Interactive,Crystal Dynamics,2006,0.52,0.25,0.19,0.02
4432,Rune Factory 2: A Fantasy Harvest Moon,rune-factory-2-a-fantasy-harvest-moon,Role-Playing,DS,Natsume,Neverland Company,2008,0.52,0.32,0.03,0.15
4437,Way of the Samurai 3,way-of-the-samurai-3,Action,PS3,Agetec,Acquire,2009,0.52,0.18,0.08,0.22
4440,Front Mission 3,front-mission-3,Strategy,PS,Square,SquareSoft,2000,0.52,0.1,0.07,0.31
4442,SimAnimals,simanimals,Simulation,DS,Electronic Arts,Electronic Arts,2009,0.52,0.26,0.21,0.0
4448,Omega Boost,omega-boost,Shooter,PS,Sony Computer Entertainment,Polyphony Digital,1999,0.52,0.17,0.11,0.2
4451,One Piece: Pirate Warriors 3,one-piece-pirate-warriors-3,Action,PS4,Tecmo Koei,Omega Force,2015,0.52,0.11,0.22,0.11
4456,Way of the Samurai,way-of-the-samurai,Action,PS2,BAM! Entertainment,Acquire,2002,0.51,0.13,0.1,0.25
4457,Lair,lair,Action,PS3,Sony Computer Entertainment,Factor 5,2007,0.51,0.36,0.04,0.08
4463,Hitman 2,hitman-2,Action-Adventure,PS4,Warner Bros. Interactive Entertainment,IO Interactive,2018,0.51,0.19,0.22,0.02
4464,International Track & Field,international-track-amp-field,Sports,PS,Konami,Konami,1996,0.51,0.08,0.05,0.35
4472,SoulCalibur: Broken Destiny,soulcalibur-broken-destiny,Fighting,PSP,Namco Bandai,Project Soul,2009,0.51,0.12,0.2,0.07
4481,Pro Evolution Soccer 2010,pro-evolution-soccer-2010,Sports,Wii,Konami,Konami,2009,0.51,0.12,0.27,0.06
4484,International Superstar Soccer 2000 (All region sales),international-superstar-soccer-2000-all-region-sales,Sports,N64,Konami,KCEO,2000,0.51,0.01,0.26,0.22
4489,Bleach: Soul Resurreccion,bleach-soul-resurreccion,Fighting,PS3,NIS America,Eighting,2011,0.51,0.27,0.11,0.07
4497,Mario & Luigi Superstar Saga + Bowser's Minions,mario-amp-luigi-superstar-saga-bowsers-minions,Role-Playing,3DS,Nintendo,AlphaDream Corporation,2017,0.51,0.2,0.2,0.08
4498,Dynasty Warriors,dynasty-warriors,Action,PSP,Tecmo Koei,Omega Force,2005,0.51,0.18,0.0,0.3
4499,Ace Combat Zero: The Belkan War,ace-combat-zero-the-belkan-war,Simulation,PS2,Namco,Namco,2006,0.51,0.15,0.12,0.2
4501,Final Fantasy II Anniversary Edition,final-fantasy-ii-anniversary-edition,Role-Playing,PSP,Square Enix,Square Enix,2007,0.51,0.36,0.03,0.07
4503,Dragon Ball: Raging Blast,dragon-ball-raging-blast,Fighting,X360,Namco Bandai,Spike,2009,0.51,0.36,0.08,0.02
4507,Theatrhythm: Final Fantasy,theatrhythm-final-fantasy,Misc,3DS,Square Enix,Jupiter Multimedia,2012,0.51,0.22,0.07,0.18
4519,Capcom Classics Collection,capcom-classics-collection,Misc,PS2,Capcom,Digital Eclipse,2005,0.51,0.22,0.17,0.05
4521,Fire Emblem Warriors,fire-emblem-warriors,Action,NS,Nintendo,Omega Force,2017,0.51,0.22,0.14,0.1
4528,Homefront: The Revolution,homefront-the-revolution,Shooter,PS4,Deep Silver,Dambuster Studios,2016,0.5,0.11,0.29,0.04
4530,FIFA 14,fifa-14,Sports,PSV,EA Sports,EA Canada,2013,0.5,0.08,0.3,0.01
4533,Rooms: The Main Building,rooms-the-main-building,Adventure,DS,Hudson Soft,HandMade Game,2010,0.5,0.1,0.35,0.01
4542,R.U.S.E.,ruse,Strategy,PS3,Ubisoft,Eugen Systems,2010,0.5,0.18,0.22,0.02
4544,Attack on Titan,attack-on-titan,Action,PS4,Tecmo Koei,Omega Force,2017,0.5,0.08,0.24,0.12
4548,Picross DS,picross-ds,Puzzle,DS,Nintendo,Jupiter Multimedia,2007,0.5,0.17,0.02,0.3
4557,Sega Bass Fishing,sega-bass-fishing,Sports,Wii,Sega,Cavia Inc.,2008,0.5,0.45,0.01,0.0
4563,PlayStation All-Stars Battle Royale,playstation-all-stars-battle-royale,Fighting,PSV,Sony Computer Entertainment,Bluepoint Games,2012,0.5,0.21,0.16,0.01
4572,Tactics Ogre: The Knight of Lodis,tactics-ogre-the-knight-of-lodis,Role-Playing,GBA,Atlus,Quest Corporation,2002,0.5,0.13,0.05,0.31
4575,Hometown Story,hometown-story,Simulation,3DS,Natsume,Toy Box,2013,0.5,0.29,0.13,0.04
4577,Dead or Alive Ultimate,dead-or-alive-ultimate,Fighting,XB,Tecmo,Team Ninja,2004,0.5,0.3,0.1,0.08
4579,RPG Maker,rpg-maker,Role-Playing,PS,Agetec,Agetec Inc.,2000,0.5,0.11,0.07,0.29
4584,NBA Street Homecourt,nba-street-homecourt,Sports,X360,EA Sports,EA Canada,2007,0.5,0.45,0.01,0.0
4585,Pokemon Art Academy,pokemon-art-academy,Misc,3DS,Nintendo,Headstrong Games,2014,0.5,0.18,0.12,0.17
4587,Epic Mickey: Power of Illusion,epic-mickey-power-of-illusion,Platform,3DS,Disney Interactive Studios,DreamRift,2012,0.5,0.36,0.05,0.04
4588,Monster Hunter,monster-hunter,Role-Playing,PS2,Capcom,Capcom,2004,0.5,0.11,0.08,0.28
4591,Picross 3D,picross-3d,Puzzle,DS,Nintendo,HAL Laboratory,2010,0.5,0.28,0.03,0.16
4592,Sonic & Sega All-Stars Racing Transformed,sonic-amp-sega-all-stars-racing-transformed,Racing,PS3,Sega,Sumo Digital,2012,0.5,0.08,0.33,0.02
4594,Ridge Racer 3D,ridge-racer-3d,Racing,3DS,Namco Bandai,Namco Bandai Games,2011,0.5,0.19,0.16,0.12
4596,Bakugan Battle Brawlers: Defenders of the Core,bakugan-battle-brawlers-defenders-of-the-core,Action,DS,Activision,Now Production,2010,0.5,0.43,0.02,0.02
4597,Pro Evolution Soccer 2019,pro-evolution-soccer-2019,Sports,PS4,Konami,Konami,2018,0.5,0.06,0.23,0.15
4599,Alice: Madness Returns,alice-madness-returns,Adventure,X360,Electronic Arts,Spicy Horse,2011,0.5,0.27,0.15,0.04
4600,Super Monkey Ball 3D,super-monkey-ball-3d,Action,3DS,Sega,Sega,2011,0.5,0.26,0.15,0.05
4604,Wet,wet,Shooter,X360,Bethesda Softworks,Artificial Mind and Movement,2009,0.5,0.23,0.21,0.01
4605,Spider-Man 2,spider-man-2,Action,DS,Activision,Vicarious Visions,2004,0.5,0.41,0.02,0.03
4606,Dragon's Crown,dragons-crown,Role-Playing,PS3,Atlus,Vanillaware,2013,0.5,0.27,0.04,0.17
4609,Steel Diver,steel-diver,Action,3DS,Nintendo,Nintendo EAD,2011,0.5,0.31,0.1,0.05
4616,Resident Evil: The Mercenaries 3D,resident-evil-the-mercenaries-3d,Shooter,3DS,Capcom,Capcom,2011,0.49,0.16,0.17,0.13
4618,Dynasty Warriors: Gundam 2,dynasty-warriors-gundam-2,Action,PS3,Namco Bandai,Omega Force,2009,0.49,0.09,0.07,0.32
4624,Tony Hawk's Project 8,tony-hawks-project-8,Sports,X360,Activision,Neversoft Entertainment,2006,0.49,0.44,0.02,0.0
4625,Dragon Ball Z: Supersonic Warriors 2,dragon-ball-z-supersonic-warriors-2,Fighting,DS,Atari,Arc System Works,2005,0.49,0.13,0.02,0.32
4626,Story of Seasons: Trio of Towns,story-of-seasons-trio-of-towns,Simulation,3DS,Marvelous Interactive,Marvelous Entertainment,2017,0.49,0.19,0.06,0.22
4629,Fire Emblem: Radiant Dawn,fire-emblem-radiant-dawn,Strategy,Wii,Nintendo,Intelligent Systems,2007,0.49,0.27,0.03,0.17
4632,Mario Golf: World Tour,mario-golf-world-tour,Sports,3DS,Nintendo,Camelot Software Planning,2014,0.49,0.14,0.15,0.18
4633,Ace Combat: Assault Horizon,ace-combat-assault-horizon,Action,X360,Namco Bandai,Project ACES,2011,0.49,0.3,0.12,0.03
4638,Asphalt 3D,asphalt-3d,Racing,3DS,Ubisoft,Konami,2011,0.49,0.27,0.16,0.02
4645,Grandia III,grandia-iii,Role-Playing,PS2,Square Enix,Game Arts,2006,0.49,0.12,0.1,0.24
4649,Kane & Lynch 2: Dog Days,kane-amp-lynch-2-dog-days,Shooter,X360,Square Enix,IO Interactive,2010,0.49,0.2,0.23,0.01
4654,Animal Crossing: Amiibo Festival,animal-crossing-amiibo-festival,Party,WiiU,Nintendo,"Nd Cube Co., Ltd.",2015,0.49,0.23,0.12,0.1
4658,The Evil Within,the-evil-within,Misc,X360,Bethesda Softworks,Tango Gameworks,2014,0.49,0.28,0.16,0.01
4663,Virtua Tennis 4: World Tour,virtua-tennis-4-world-tour,Sports,PSV,Sega,Sega,2012,0.49,0.04,0.34,0.01
4666,Mario & Sonic at the Rio 2016 Olympic Games,mario-amp-sonic-at-the-rio-2016-olympic-games,Sports,WiiU,Nintendo,Sega Sports R&D,2016,0.49,0.1,0.23,0.13
4669,Dragon Ball Z: Burst Limit,dragon-ball-z-burst-limit,Fighting,X360,Atari,Dimps Corporation,2008,0.49,0.24,0.18,0.03
4671,Crazy Taxi,crazy-taxi,Racing,GC,Acclaim Entertainment,Hitmaker,2001,0.49,0.36,0.09,0.02
4673,Art Academy: Lessons for Everyone!,art-academy-lessons-for-everyone,Misc,3DS,Nintendo,Headstrong Games,2012,0.49,0.2,0.05,0.21
4678,DiRT 4,dirt-4,Racing,PS4,Deep Silver,Codemasters,2017,0.49,0.1,0.3,0.02
4680,Hyrule Warriors Legends,hyrule-warriors-legends,Action,3DS,Nintendo,Omega Force,2016,0.49,0.17,0.16,0.12
4681,Dark Souls: Remastered,dark-souls-remastered,Role-Playing,PS4,Bandai Namco Entertainment,From Software,2018,0.49,0.13,0.16,0.14
4684,Tales of Legendia,tales-of-legendia,Role-Playing,PS2,Namco,Namco / Team MelFes,2006,0.49,0.07,0.05,0.35
4687,Alone in the Dark,alone-in-the-dark,Adventure,X360,Atari,Eden Studios,2008,0.49,0.14,0.3,0.0
4698,Street Fighter X Tekken,street-fighter-x-tekken,Fighting,X360,Capcom,Capcom,2012,0.48,0.32,0.1,0.03
4702,Atelier Rorona: Alchemist of Arland,atelier-rorona-alchemist-of-arland,Role-Playing,PS3,NIS America,Gust,2014,0.48,0.22,0.1,0.11
4708,Lollipop Chainsaw,lollipop-chainsaw,Action,X360,Warner Bros. Interactive Entertainment,Grasshopper Manufacture,2012,0.48,0.31,0.12,0.02
4712,Fortune Street,fortune-street,Misc,Wii,Nintendo,Square Enix,2011,0.48,0.25,0.03,0.17
4714,Battleborn,battleborn,Shooter,PS4,2K Games,Gearbox Software,2016,0.48,0.25,0.12,0.03
4716,Dark Sector,dark-sector,Shooter,X360,D3 Publisher,Digital Extremes,2008,0.48,0.22,0.2,0.01
4730,Harvest Moon 64,harvest-moon-64,Simulation,N64,Natsume,Toy Box Studios,1999,0.48,0.25,0.06,0.11
4735,Friday the 13th: The Game,friday-the-13th-the-game,Action,PS4,Gun Media,IllFonic,2017,0.48,0.29,0.09,0.03
4739,Crazy Taxi: Fare Wars,crazy-taxi-fare-wars,Racing,PSP,Sega,Sniper Studios,2007,0.48,0.1,0.23,0.02
4740,Sonic Lost World,sonic-lost-world,Platform,3DS,Sega,Dimps Corporation,2013,0.48,0.22,0.15,0.07
4743,The Walking Dead: A Telltale Games Series,the-walking-dead-a-telltale-games-series,Adventure,PS4,Telltale Games,Telltale Games,2014,0.48,0.12,0.26,0.03
4754,Children of Mana,children-of-mana,Role-Playing,DS,Nintendo,Next Entertainment,2006,0.48,0.16,0.01,0.29
4755,FIFA World Cup Germany 2006,fifa-world-cup-germany-2006,Sports,X360,EA Sports,EA Canada,2006,0.48,0.19,0.27,0.01
4757,Wolfenstein: The Old Blood,wolfenstein-the-old-blood,Shooter,PS4,Bethesda Softworks,MachineGames,2015,0.48,0.13,0.25,0.02
4764,Fantavision,fantavision,Puzzle,PS2,Sony Computer Entertainment,SCEI,2000,0.47,0.14,0.11,0.19
4766,Alien Trilogy,alien-trilogy,Shooter,PS,Acclaim Entertainment,Probe Entertainment Limited,1997,0.47,0.24,0.16,0.04
4770,Luigi's Mansion,luigis-mansion,Adventure,3DS,Nintendo,GREZZO,2018,0.47,0.19,0.16,0.09
4771,Dynasty Warriors Gundam,dynasty-warriors-gundam,Action,PS3,Namco Bandai,Omega Force,2007,0.47,0.14,0.01,0.31
4775,Dark Sector,dark-sector,Shooter,PS3,D3 Publisher,Digital Extremes,2008,0.47,0.23,0.16,0.01
4776,James Bond 007: Blood Stone,james-bond-007-blood-stone,Action,X360,Activision,Bizarre Creations,2010,0.47,0.2,0.23,0.0
4783,F.E.A.R. 2: Project Origin,fear-2-project-origin,Shooter,PS3,Warner Bros. Interactive,Monolith Productions,2009,0.47,0.19,0.2,0.01
4785,Silent Hill: Downpour,silent-hill-downpour,Adventure,PS3,Konami,Konami,2012,0.47,0.21,0.16,0.04
4786,Unreal Tournament III,unreal-tournament-iii,Shooter,X360,Midway Games,Epic Games,2008,0.47,0.25,0.17,0.01
4790,2010 FIFA World Cup South Africa,2010-fifa-world-cup-south-africa,Sports,PSP,EA Sports,EA Canada,2010,0.47,0.09,0.23,0.03
4792,Victorious Boxers: Ippo's Road to Glory,victorious-boxers-ippos-road-to-glory,Fighting,PS2,Empire Interactive,New,2001,0.47,0.05,0.04,0.38
4795,Valkyrie Profile 2: Silmeria,valkyrie-profile-2-silmeria,Role-Playing,PS2,Square Enix,tri-Ace,2006,0.47,0.04,0.03,0.39
4802,Dead Space Extraction,dead-space-extraction,Shooter,Wii,Electronic Arts,Visceral Games,2009,0.47,0.32,0.1,0.01
4804,Bomberman Hero,bomberman-hero,Platform,N64,Nintendo,AI,1998,0.47,0.27,0.06,0.08
4810,Viva Pinata: Trouble in Paradise,viva-pinata-trouble-in-paradise,Simulation,X360,Microsoft Game Studios,Rare Ltd.,2008,0.47,0.16,0.25,0.01
4814,Silent Hill: Shattered Memories,silent-hill-shattered-memories,Adventure,Wii,Konami,Climax Group,2009,0.47,0.22,0.19,0.01
4815,FlingSmash,flingsmash,Action,Wii,Nintendo,Artoon,2010,0.47,0.37,0.01,0.07
4820,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,dragon-quest-heroes-ii-twin-kings-and-the-prophecys-end,Action,PS4,Square Enix,Omega Force,2017,0.47,0.05,0.09,0.3
4829,Final Fantasy Crystal Chronicles: Echoes of Time,final-fantasy-crystal-chronicles-echoes-of-time,Role-Playing,DS,Square Enix,Square Enix,2009,0.47,0.12,0.06,0.27
4832,Detective Pikachu,detective-pikachu,Adventure,3DS,Nintendo,Creatures Inc.,2018,0.47,0.15,0.17,0.12
4834,Knack 2,knack-2,Platform,PS4,Sony Interactive Entertainment,SIE Japan Studio,2017,0.47,0.14,0.25,0.01
4843,Two Worlds II,two-worlds-ii,Role-Playing,PS3,SouthPeak Interactive,Reality Pump,2011,0.47,0.26,0.1,0.06
4844,Sonic Mania,sonic-mania,Platform,NS,Sega,PagodaWest Games,2017,0.47,0.23,0.18,0.01
4849,Metal Gear Solid: The Twin Snakes,metal-gear-solid-the-twin-snakes,Action,GC,Konami,Silicon Knights,2004,0.47,0.3,0.08,0.07
4856,SimCity Creator,simcity-creator,Simulation,Wii,Electronic Arts,The Sims Studio,2008,0.46,0.36,0.03,0.04
4861,Classic NES Series: Pac-Man,classic-nes-series-pac-man,Puzzle,GBA,Nintendo,Nintendo,2004,0.46,0.25,0.09,0.12
4866,Dissidia Final Fantasy NT,dissidia-final-fantasy-nt,Fighting,PS4,Square Enix,Square Enix,2018,0.46,0.19,0.06,0.16
4872,Rygar: The Legendary Adventure,rygar-the-legendary-adventure,Action,PS2,Tecmo,Tecmo,2002,0.46,0.2,0.15,0.06
4874,Kessen II,kessen-ii,Strategy,PS2,KOEI,Koei,2001,0.46,0.13,0.1,0.2
4878,Red Faction: Armageddon,red-faction-armageddon,Shooter,PS3,THQ,Volition Inc.,2011,0.46,0.2,0.15,0.03
4881,Battlefield: Hardline,battlefield-hardline,Shooter,PS3,Electronic Arts,EA DICE,2015,0.46,0.15,0.17,0.08
4885,Need for Speed: Hot Pursuit,need-for-speed-hot-pursuit,Racing,Wii,Electronic Arts,Exient Entertainment,2010,0.46,0.17,0.24,0.0
4886,Mario Sports Superstars,mario-sports-superstars,Sports,3DS,Nintendo,Namco Bandai Games,2017,0.46,0.18,0.12,0.13
4906,Wolfenstein: The New Order,wolfenstein-the-new-order,Shooter,PS3,Bethesda Softworks,MachineGames,2014,0.46,0.14,0.22,0.02
4913,Hyrule Warriors: Definitive Edition,hyrule-warriors-definitive-edition,Action,NS,Nintendo,Koei Tecmo Games,2018,0.46,0.21,0.15,0.07
4918,.hack//Outbreak Part 3,.hack,Role-Playing,PS2,Bandai,CyberConnect2,2003,0.46,0.14,0.11,0.17
